"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/5/17 4:15 PM,"Gizmo Bucket",9.0968349702279168E17,,-1.0,"en","<a href='http://www.hootsuite.com' rel='nofollow'>Hootsuite</a>","#Apple iPhone 8 (Space Grey, 64GB) with 70% Jio Buyback Offer
Amazon Product Link-https://t.co/c8myCTVXJz
Only Rs-6… https://t.co/KHXtNAJSeR",,,0.0,9.1586796916673331E17
10/5/17 4:15 PM,"DeciderTV ?",2.70294622E8,,-1.0,"en","<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>","DeciderTV is now available in Apple News. Subscribe on your iPhone/iPad here  - https://t.co/Utw9NYFhfQ https://t.co/JxZa18YJ1N",,,0.0,9.1586796768191283E17
10/5/17 4:15 PM,"MARS PROJECT MP3",1.076011602E9,,-1.0,"en","<a href='http://marsproject.dip.jp/' rel='nofollow'>Label MARS PROJECT MP3autotwitte</a>","MASAKI YODA -thought- on #iTunes https://t.co/IgMJqrJQqA #music #listen #Japan #information",,,0.0,9.1586796276192051E17
10/5/17 4:15 PM,"? APPLE ? JJ",7.457187E7,"Indulekha_A",1.552550426E9,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@Indulekha_A I'm not reading google or medias to get news and health issues in Kerala.. I'm living in Kerala and ac… https://t.co/6fKcft1Wqj",,,0.0,9.1586796107578573E17
10/5/17 4:15 PM,"Ria  Sarika??????)",4.790171749E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @magomana001: Bud Powell - Scrapple from the Apple 
https://t.co/h8Kc0kuFWy
#Jazz https://t.co/6NH8BZOXNv",,,11.0,9.1586795941903565E17
10/5/17 4:15 PM,"??????? ??? ?????..",5.83816078E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @BIacknmild: Apple juice https://t.co/kRFCs2vZY2",,,75061.0,9.1586795446984294E17
10/5/17 4:15 PM,"alexandra",3.102724786E9,,-1.0,"en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Lite</a>","RT @BIacknmild: Apple juice https://t.co/kRFCs2vZY2",,,75061.0,9.1586795193647514E17
10/5/17 4:15 PM,"weightlifting_lab",3.02939464E9,,-1.0,"en","<a href='http://twittbot.net/' rel='nofollow'>twittbot.net</a>","iOS App, WeightLifting Motion RT
Real time bar path 
https://t.co/bM7LFdXFw4 
https://t.co/v6JYDKr4Rf",,,0.0,9.1586795096742707E17
10/5/17 4:15 PM,"Anna",3.035661064E9,,-1.0,"en","<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>","The X Factor - Iron Maiden https://t.co/x6wsbtPpb4 #Metal",,,0.0,9.158679440804823E17
10/5/17 4:15 PM,"Dr. med. Jiaying Zhu",8.2374499263623578E17,,-1.0,"en","<a href='http://www.hootsuite.com' rel='nofollow'>Hootsuite</a>","How to use Apple’s terrific document scanner in iOS 11
https://t.co/aikYYBITMQ",,,0.0,9.1586794390444851E17
