"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/5/17 4:13 PM,"JP Daugherty",4.87071709E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586740652600934E17
10/5/17 4:13 PM,"penyokong tegar tsm",6.26339788E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.15867406114816E17
10/5/17 4:13 PM,"Philipp Kuch",8.5936751604864205E17,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586740603103232E17
10/5/17 4:12 PM,"Tom Ezequiel",8.4972442431179981E17,,-1.0,"en","<a href='https://mobile.twitter.com' rel='nofollow'>Mobile Web (M2)</a>","Damn, G2 got bodied by SSG. Samsung were always one step ahead of G2, both micro & macro. Hope G2 bounces back from this. #Worlds2017",,,0.0,9.15867398267392E17
10/5/17 4:12 PM,"~??~",3.028102189E9,,-1.0,"en","<a href='http://www.twitter.com' rel='nofollow'>Twitter for Windows</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586739598573978E17
10/5/17 4:12 PM,"Brian Yatco",1.019781164E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @MikeColangelo: Whoever said money doesn’t buy happiness has not seen a 4K HRD 65inch Samsung TV in my living room. The only time it mak…",,,43.0,9.1586739456783565E17
10/5/17 4:12 PM,"Jimboy Dr. Cruz",1.70059863E9,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","Samsung Victory! Over G2 Esports at 1-0 next match vs. RNG from China #SSGWIN #G2ARMY",,,0.0,9.1586738557530931E17
10/5/17 4:12 PM,"SKT Ray",7.6413464540322611E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586737813875098E17
10/5/17 4:12 PM,"N.B.",7.1549142426799309E17,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586737368865178E17
10/5/17 4:12 PM,"ICase Mania",8.6211516073491661E17,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","You Might Belong In Hogwarts Harry Potter - Samsung Galaxy S7 S6 S5 Note 4 Cases & Covers #movie #harrypotter https://t.co/IWuXkxzYbl",,,0.0,9.1586736624370074E17
10/5/17 4:12 PM,"TakTakTakaTak",7.45171657E8,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586736288008192E17
10/5/17 4:12 PM,"Frank",5.6115135E7,"waifai",5.6115135E7,"en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Lite</a>","@JohnLegere @TMobile @Samsung @SamsungMobileUS ...Their new products are. For that my preordered Note 8 is today a… https://t.co/XNwI7aB4xL",,,0.0,9.1586736132803379E17
10/5/17 4:12 PM,"R0YAL3N00B GAM!!NG",8.1149237271876813E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @lolesports: Samsung Galaxy start out strong with a win against @G2esports! #SSGWIN #Worlds2017 https://t.co/gj4uAYiiFh",,,96.0,9.1586736035933798E17
